t1,t2,similarity
16505,16506,0.8
51178,51179,0.8
31194,31195,0.8
124456,124457,0.8
78941,78942,0.8
30329,30330,0.8
126661,126662,0.8
10663,10664,0.8
57832,57833,0.8
38081,38082,0.8
139320,139321,0.8
15920,15921,0.8
119561,119562,0.8
64349,64350,0.8
65570,65571,0.8
88889,88890,0.8
181480,181481,0.8
29397,29398,0.8
82922,82923,0.8
189369,189370,0.8
34397,34398,0.8
78024,78025,0.8
93365,93366,0.8
49064,49065,0.8
36568,36569,0.8
123740,123741,0.8
62119,62120,0.8
146339,146340,0.8
52384,52385,0.8
143253,143254,0.8
165463,165464,0.8
131951,131952,0.8
123367,123368,0.8
48780,48781,0.8
121973,121974,0.8
163184,163185,0.8
34057,34058,0.8
159110,159111,0.8
178565,178566,0.8
149018,149019,0.8
67010,67011,0.8
91570,91571,0.8
66354,66355,0.8
65615,65616,0.8
160384,160385,0.8
74864,74865,0.8
37023,37024,0.8
8811,8812,0.8
78705,78706,0.8
90101,90102,0.8
28128,28129,0.8
180241,180242,0.8
37850,37851,0.8
26104,26105,0.8
180895,180896,0.8
100559,100560,0.8
118875,118876,0.8
99875,99876,0.8
146828,146829,0.8
43141,43142,0.8
80137,80138,0.8
116385,116386,0.8
129481,129482,0.8
42893,42894,0.8
10433,10434,0.8
136816,136817,0.8
86492,86493,0.8
80368,80369,0.8
134614,134615,0.8
84079,84080,0.8
45628,45629,0.8
92105,92106,0.8
62299,62300,0.8
134152,134153,0.8
128115,128116,0.8
62485,62486,0.8
43892,43893,0.8
10853,10854,0.8
66109,66110,0.8
70615,70616,0.8
179812,179813,0.8
130133,130134,0.8
13773,13774,0.8
92850,92851,0.8
165216,165217,0.8
89929,89930,0.8
63423,63424,0.8
42878,42879,0.8
164147,164148,0.8
147352,147353,0.8
103873,103874,0.8
147525,147526,0.8
33391,33392,0.8
22080,22081,0.8
104093,104094,0.8
85328,85329,0.8
78415,78416,0.8
156653,156654,0.8
109040,109041,0.8
81411,81412,0.8
177283,177284,0.8
82462,82463,0.8
44057,44058,0.8
160296,160297,0.8
189342,189343,0.8
161645,161646,0.8
91147,91148,0.8
73017,73018,0.8
144465,144466,0.8
10379,10380,0.8
146025,146026,0.8
181744,181745,0.8
130530,130531,0.8
97156,97157,0.8
47575,47576,0.8
103013,103014,0.8
162712,162713,0.8
13938,13939,0.8
15600,15601,0.8
139648,139649,0.8
41102,41103,0.8
33206,33207,0.8
101737,101738,0.8
172280,172281,0.8
144551,144552,0.8
107284,107285,0.8
171921,171922,0.8
65489,65490,0.8
48035,48036,0.8
106226,106227,0.8
35035,35036,0.8
162083,162084,0.8
112848,112849,0.8
91054,91055,0.8
174177,174178,0.8
81805,81806,0.8
115192,115193,0.8
5408,5409,0.8
171126,171127,0.8
56266,56267,0.8
167950,167951,0.8
93508,93509,0.8
169848,169849,0.8
162485,162486,0.8
35597,35598,0.8
157171,157172,0.8
111349,111350,0.8
180636,180637,0.8
94978,94979,0.8
85741,85742,0.8
150527,150528,0.8
18504,18505,0.8
17541,17542,0.8
119295,119296,0.8
54528,54529,0.8
59617,59618,0.8
147884,147885,0.8
55032,55033,0.8
64096,64097,0.8
53912,53913,0.8
117668,117669,0.8
102809,102810,0.8
177767,177768,0.8
154158,154159,0.8
58613,58614,0.8
105383,105384,0.8
57073,57074,0.8
4878,4879,0.8
72172,72173,0.8
13047,13048,0.8
9151,9152,0.8
44357,44358,0.8
157801,157802,0.8
177992,177993,0.8
71304,71305,0.8
115693,115694,0.8
163315,163316,0.8
177238,177239,0.8
167045,167046,0.8
132880,132881,0.8
86118,86119,0.8
62481,62482,0.8
185256,185257,0.8
2913,2914,0.8
8978,8979,0.8
166128,166129,0.8
133318,133319,0.8
176951,176952,0.8
94577,94578,0.8
118955,118956,0.8
30572,30573,0.8
87936,87937,0.8
28831,28832,0.8
56698,56699,0.8
129156,129157,0.8
28086,28087,0.8
19112,19113,0.8
168248,168249,0.8
43741,43742,0.8
181609,181610,0.8
149787,149788,0.8
75012,75013,0.8
100260,100261,0.8
110064,110065,0.8
171064,171065,0.8
48408,48409,0.8
174025,174026,0.8
53815,53816,0.8
28388,28389,0.8
70141,70142,0.8
54639,54640,0.8
143231,143232,0.8
28942,28943,0.8
175001,175002,0.8
110949,110950,0.8
71739,71740,0.8
100280,100281,0.8
91632,91633,0.8
10299,10300,0.8
152744,152745,0.8
109302,109303,0.8
104835,104836,0.8
152215,152216,0.8
89424,89425,0.8
61026,61027,0.8
84949,84950,0.8
43064,43065,0.8
269,270,0.8
170980,170981,0.8
177645,177646,0.8
176944,176945,0.8
138420,138421,0.8
181623,181624,0.8
20132,20133,0.8
183035,183036,0.8
84201,84202,0.8
39220,39221,0.8
110367,110368,0.8
31344,31345,0.8
136250,136251,0.8
1953,1954,0.8
20131,20132,0.8
177554,177555,0.8
152588,152589,0.8
10514,10515,0.8
98470,98471,0.8
165889,165890,0.8
75821,75822,0.8
136570,136571,0.8
73722,73723,0.8
122874,122875,0.8
100306,100307,0.8
40549,40550,0.8
159554,159555,0.8
148835,148836,0.8
13542,13543,0.8
109258,109259,0.8
1472,1473,0.8
61230,61231,0.8
173974,173975,0.8
28414,28415,0.8
110593,110594,0.8
98483,98484,0.8
138222,138223,0.8
144459,144460,0.8
161830,161831,0.8
117259,117260,0.8
12732,12733,0.8
156729,156730,0.8
44105,44106,0.8
134850,134851,0.8
44746,44747,0.8
160611,160612,0.8
37923,37924,0.8
46837,46838,0.8
147078,147079,0.8
136695,136696,0.8
123381,123382,0.8
1595,1596,0.8
143244,143245,0.8
6622,6623,0.8
126698,126699,0.8
22621,22622,0.8
115712,115713,0.6
98055,98056,0.6
2155,2156,0.6
32137,32138,0.6
62105,62106,0.6
56428,56429,0.6
136775,136776,0.6
98288,98289,0.6
98583,98584,0.6
162905,162906,0.6
173429,173430,0.6
51980,51981,0.6
39657,39658,0.6
21464,21465,0.6
93143,93144,0.6
81775,81776,0.6
35449,35450,0.6
21789,21790,0.6
119298,119299,0.6
119490,119491,0.6
22589,22590,0.6
3989,3990,0.6
185502,185503,0.6
149875,149876,0.6
152323,152324,0.6
53898,53899,0.6
14200,14201,0.6
83825,83826,0.6
5873,5874,0.6
110398,110399,0.6
26928,26929,0.6
80253,80254,0.6
102268,102269,0.6
161620,161621,0.6
154039,154040,0.6
70073,70074,0.6
157555,157556,0.6
146404,146405,0.6
174189,174190,0.6
168271,168272,0.6
11179,11180,0.6
39564,39565,0.6
140633,140634,0.6
164846,164847,0.6
20335,20336,0.6
188445,188446,0.6
135605,135606,0.6
53701,53702,0.6
32887,32888,0.6
151670,151671,0.6
24132,24133,0.6
4002,4003,0.6
136647,136648,0.6
154602,154603,0.6
92967,92968,0.6
127697,127698,0.6
120551,120552,0.6
102099,102100,0.6
46992,46993,0.6
147095,147096,0.6
148756,148757,0.6
34820,34821,0.6
88548,88549,0.6
140229,140230,0.6
91300,91301,0.6
128734,128735,0.6
146086,146087,0.6
10980,10981,0.6
76666,76667,0.6
17343,17344,0.6
159192,159193,0.6
139979,139980,0.6
49147,49148,0.6
149691,149692,0.6
141614,141615,0.6
149080,149081,0.6
165814,165815,0.6
51774,51775,0.6
57739,57740,0.6
138748,138749,0.6
126153,126154,0.6
92932,92933,0.6
46704,46705,0.6
141044,141045,0.6
81169,81170,0.6
16969,16970,0.6
150706,150707,0.6
189158,189159,0.6
149157,149158,0.6
187201,187202,0.6
161862,161863,0.6
45417,45418,0.6
47225,47226,0.6
78668,78669,0.6
101610,101611,0.6
16617,16618,0.6
83204,83205,0.6
41377,41378,0.6
31032,31033,0.6
66950,66951,0.6
138720,138721,0.6
141530,141531,0.6
10232,10233,0.6
52233,52234,0.6
148555,148556,0.6
44235,44236,0.6
141605,141606,0.6
160912,160913,0.6
119576,119577,0.6
59898,59899,0.6
33275,33276,0.6
141711,141712,0.6
4773,4774,0.6
105542,105543,0.6
14324,14325,0.6
49116,49117,0.6
164263,164264,0.6
136468,136469,0.6
118630,118631,0.6
165552,165553,0.6
41173,41174,0.6
181181,181182,0.6
94214,94215,0.6
72837,72838,0.6
125333,125334,0.6
175404,175405,0.6
174246,174247,0.6
176108,176109,0.6
23006,23007,0.6
178989,178990,0.6
167492,167493,0.6
64112,64113,0.6
75269,75270,0.6
20950,20951,0.6
84187,84188,0.6
169297,169298,0.6
114715,114716,0.6
12964,12965,0.6
117316,117317,0.6
29364,29365,0.6
163598,163599,0.6
115971,115972,0.6
125572,125573,0.6
167191,167192,0.6
58236,58237,0.6
124020,124021,0.6
73624,73625,0.6
107223,107224,0.6
131720,131721,0.6
181282,181283,0.6
103403,103404,0.6
157154,157155,0.6
41501,41502,0.6
90542,90543,0.6
26563,26564,0.6
34886,34887,0.6
58541,58542,0.6
74251,74252,0.6
171924,171925,0.6
15886,15887,0.6
137393,137394,0.6
42913,42914,0.6
135990,135991,0.6
89581,89582,0.6
94078,94079,0.6
28550,28551,0.6
95532,95533,0.6
179168,179169,0.6
184956,184957,0.6
94002,94003,0.6
59272,59273,0.6
116109,116110,0.6
182141,182142,0.6
111908,111909,0.6
128156,128157,0.6
153423,153424,0.6
50879,50880,0.6
29295,29296,0.6
104014,104015,0.6
182793,182794,0.6
1494,1495,0.6
23800,23801,0.6
79243,79244,0.6
45756,45757,0.6
141957,141958,0.6
164978,164979,0.6
173780,173781,0.6
28754,28755,0.6
25396,25397,0.6
156270,156271,0.6
145815,145816,0.6
104775,104776,0.6
123769,123770,0.6
125902,125903,0.6
4787,4788,0.6
171344,171345,0.6
1184,1185,0.6
121363,121364,0.6
75995,75996,0.6
2280,2281,0.6
80091,80092,0.6
170942,170943,0.6
35467,35468,0.6
98915,98916,0.6
133356,133357,0.6
153561,153562,0.6
23196,23197,0.6
172553,172554,0.6
144493,144494,0.6
156534,156535,0.6
104564,104565,0.6
82801,82802,0.6
46754,46755,0.6
65913,65914,0.6
77513,77514,0.6
48543,48544,0.6
167878,167879,0.6
102248,102249,0.6
5093,5094,0.6
160216,160217,0.6
7023,7024,0.6
136218,136219,0.6
185667,185668,0.6
155469,155470,0.6
182556,182557,0.6
10039,10040,0.6
122360,122361,0.6
164902,164903,0.6
103298,103299,0.6
78053,78054,0.6
32600,32601,0.6
69526,69527,0.6
32710,32711,0.6
46516,46517,0.6
127164,127165,0.6
1566,1567,0.6
35093,35094,0.6
138723,138724,0.6
156461,156462,0.6
25145,25146,0.6
91043,91044,0.6
168152,168153,0.6
80574,80575,0.6
43510,43511,0.6
106303,106304,0.6
49457,49458,0.6
184396,184397,0.6
58850,58851,0.6
19965,19966,0.6
40383,40384,0.6
91125,91126,0.6
117386,117387,0.6
78645,78646,0.6
25753,25754,0.6
74395,74396,0.6
54250,54251,0.6
165375,165376,0.6
62975,62976,0.6
26024,26025,0.6
185794,185795,0.6
153571,153572,0.6
13741,13742,0.6
164763,164764,0.6
187698,187699,0.6
178096,178097,0.6
71892,71893,0.6
151744,151745,0.6
7519,7520,0.6
146946,146947,0.6
141079,141080,0.6
74090,74091,0.6
150823,150824,0.6
614,615,0.6
152548,152549,0.6
33092,33093,0.6
93596,93597,0.6
134929,134930,0.6
183171,183172,0.6
105919,105920,0.6
83758,83759,0.6
60374,60375,0.6
5652,5653,0.6
14891,14892,0.6
37629,37630,0.6
32825,32826,0.6
45156,45157,0.6
172024,172025,0.6
130801,130802,0.6
131262,131263,0.6
107011,107012,0.6
169491,169492,0.6
87326,87327,0.6
1081,1082,0.6
4952,4953,0.6
60360,60361,0.6
105715,105716,0.6
78837,78838,0.6
108016,108017,0.6
8743,8744,0.6
129572,129573,0.6
81750,81751,0.6
25969,25970,0.6
159185,159186,0.6
160233,160234,0.6
20445,20446,0.6
157919,157920,0.6
152887,152888,0.6
133087,133088,0.6
15106,15107,0.6
32875,32876,0.6
79606,79607,0.6
103839,103840,0.6
47014,47015,0.6
111140,111141,0.6
3025,3026,0.6
29623,29624,0.6
177036,177037,0.6
104725,104726,0.6
184000,184001,0.6
160732,160733,0.6
110757,110758,0.6
2719,2720,0.6
36425,36426,0.6
125966,125967,0.6
132686,132687,0.6
98099,98100,0.6
107017,107018,0.6
123475,123476,0.6
84458,84459,0.6
148698,148699,0.6
89792,89793,0.6
61259,61260,0.6
28739,28740,0.6
148748,148749,0.6
19875,19876,0.6
163500,163501,0.6
52702,52703,0.6
79386,79387,0.6
6579,6580,0.6
56795,56796,0.6
30576,30577,0.6
50513,50514,0.6
37073,37074,0.6
96982,96983,0.6
115298,115299,0.6
57945,57946,0.6
33368,33369,0.6
10453,10454,0.6
171475,171476,0.6
13301,13302,0.6
184962,184963,0.6
136275,136276,0.6
139120,139121,0.6
169376,169377,0.6
117952,117953,0.6
128855,128856,0.6
29460,29461,0.6
35383,35384,0.6
149116,149117,0.6
183933,183934,0.6
180893,180894,0.6
152860,152861,0.6
68874,68875,0.6
24109,24110,0.6
83874,83875,0.6
142950,142951,0.6
124722,124723,0.6
59569,59570,0.6
171552,171553,0.6
151516,151517,0.6
118689,118690,0.6
1600,1601,0.6
179460,179461,0.6
154418,154419,0.6
130931,130932,0.6
96389,96390,0.6
186366,186367,0.6
32799,32800,0.6
136128,136129,0.6
61083,61084,0.6
86240,86241,0.6
94317,94318,0.6
27975,27976,0.6
64739,64740,0.6
119648,119649,0.6
142793,142794,0.6
134585,134586,0.6
165062,165063,0.6
51275,51276,0.6
85418,85419,0.6
77130,77131,0.6
176735,176736,0.6
185242,185243,0.6
2030,2031,0.6
13819,13820,0.6
114487,114488,0.6
64528,64529,0.6
99734,99735,0.6
165723,165724,0.6
167673,167674,0.6
105759,105760,0.6
62317,62318,0.6
165696,165697,0.6
21060,21061,0.6
92032,92033,0.6
51422,51423,0.6
182939,182940,0.6
19924,19925,0.6
5582,5583,0.6
90672,90673,0.6
43062,43063,0.6
176885,176886,0.6
35101,35102,0.6
117284,117285,0.6
5987,5988,0.6
117047,117048,0.6
10756,10757,0.6
111999,112000,0.6
22911,22912,0.6
4592,4593,0.6
28498,28499,0.6
62881,62882,0.6
95645,95646,0.6
85582,85583,0.6
10976,10977,0.6
93296,93297,0.6
145181,145182,0.6
13191,13192,0.6
162571,162572,0.6
23493,23494,0.6
184439,184440,0.6
180457,180458,0.6
159284,159285,0.6
125139,125140,0.6
132890,132891,0.6
39795,39796,0.6
72143,72144,0.6
106294,106295,0.6
65617,65618,0.6
183835,183836,0.6
90438,90439,0.6
11995,11996,0.6
19765,19766,0.6
109999,110000,0.6
112115,112116,0.6
19350,19351,0.6
14007,14008,0.6
40464,40465,0.6
46169,46170,0.6
94532,94533,0.6
61456,61457,0.6
101350,101351,0.6
33403,33404,0.6
63054,63055,0.6
148412,148413,0.6
136503,136504,0.6
53443,53444,0.6
34828,34829,0.6
166850,166851,0.6
177268,177269,0.6
182936,182937,0.6
136596,136597,0.6
57126,57127,0.6
116019,116020,0.6
139373,139374,0.6
146521,146522,0.6
643,644,0.6
112733,112734,0.6
96475,96476,0.6
32187,32188,0.6
97108,97109,0.6
185526,185527,0.6
63366,63367,0.6
90079,90080,0.6
96598,96599,0.6
111397,111398,0.6
248,249,0.6
179268,179269,0.6
43998,43999,0.6
19633,19634,0.6
188726,188727,0.6
16561,16562,0.6
167040,167041,0.6
57789,57790,0.6
26011,26012,0.6
158350,158351,0.6
66347,66348,0.6
169011,169012,0.6
44924,44925,0.6
147589,147590,0.6
4569,4570,0.6
50320,50321,0.6
45405,45406,0.6
39652,39653,0.6
127137,127138,0.6
124938,124939,0.6
60074,60075,0.6
87784,87785,0.6
25423,25424,0.6
52568,52569,0.6
128801,128802,0.6
162186,162187,0.6
164878,164879,0.6
20397,20398,0.6
122676,122677,0.6
133979,133980,0.6
90019,90020,0.6
164889,164890,0.6
108380,108381,0.6
164588,164589,0.6
182483,182484,0.6
119270,119271,0.6
65722,65723,0.6
12032,12033,0.6
109211,109212,0.6
176239,176240,0.6
180123,180124,0.6
78212,78213,0.6
174413,174414,0.6
139671,139672,0.6
124737,124738,0.6
31919,31920,0.6
137606,137607,0.6
98158,98159,0.6
42518,42519,0.6
119597,119598,0.6
136256,136257,0.6
52008,52009,0.6
160149,160150,0.6
7642,7643,0.6
174366,174367,0.6
89328,89329,0.6
100304,100305,0.6
171055,171056,0.6
157301,157302,0.6
41973,41974,0.6
183891,183892,0.6
163322,163323,0.6
111601,111602,0.6
189328,189329,0.6
79436,79437,0.6
118794,118795,0.6
34668,34669,0.6
37575,37576,0.6
72133,72134,0.6
170246,170247,0.6
94857,94858,0.6
140829,140830,0.6
87321,87322,0.6
9802,9803,0.6
20363,20364,0.6
24649,24650,0.6
106597,106598,0.6
148033,148034,0.6
133906,133907,0.6
137171,137172,0.6
35183,35184,0.6
84673,84674,0.6
54223,54224,0.6
173380,173381,0.6
114123,114124,0.6
160817,160818,0.6
21198,21199,0.6
74979,74980,0.6
15038,15039,0.6
3958,3959,0.6
15460,15461,0.6
10950,10951,0.6
57854,57855,0.6
124980,124981,0.6
155374,155375,0.6
180452,180453,0.6
108402,108403,0.6
67608,67609,0.6
46134,46135,0.6
31371,31372,0.6
50243,50244,0.6
47346,47347,0.6
75621,75622,0.6
122715,122716,0.6
127556,127557,0.6
59543,59544,0.6
19874,19875,0.6
147155,147156,0.6
157492,157493,0.6
159097,159098,0.6
33445,33446,0.6
154320,154321,0.6
82609,82610,0.6
174279,174280,0.6
114266,114267,0.6
174588,174589,0.6
108855,108856,0.6
171677,171678,0.6
73648,73649,0.6
44055,44056,0.6
18552,18553,0.6
117213,117214,0.6
98438,98439,0.6
66611,66612,0.6
31923,31924,0.6
165541,165542,0.6
124852,124853,0.6
58894,58895,0.6
84417,84418,0.6
152023,152024,0.6
34136,34137,0.6
42396,42397,0.6
136622,136623,0.6
31895,31896,0.6
138248,138249,0.6
100773,100774,0.6
42146,42147,0.6
44479,44480,0.6
152366,152367,0.6
38273,38274,0.6
54069,54070,0.6
79298,79299,0.6
98298,98299,0.6
169153,169154,0.6
168109,168110,0.6
25510,25511,0.6
130975,130976,0.6
14530,14531,0.6
143776,143777,0.6
71870,71871,0.6
49548,49549,0.6
164886,164887,0.6
183275,183276,0.6
67770,67771,0.6
73782,73783,0.6
101899,101900,0.6
142886,142887,0.6
3425,3426,0.6
180483,180484,0.6
49662,49663,0.6
30435,30436,0.6
1031,1032,0.6
8345,8346,0.6
73387,73388,0.6
12405,12406,0.6
10719,10720,0.6
130839,130840,0.6
172532,172533,0.6
135643,135644,0.6
22559,22560,0.6
183156,183157,0.6
53689,53690,0.6
148127,148128,0.6
47600,47601,0.6
159403,159404,0.6
175930,175931,0.6
118268,118269,0.6
164145,164146,0.6
55111,55112,0.6
168017,168018,0.6
68402,68403,0.6
14349,14350,0.6
160410,160411,0.6
75741,75742,0.6
147260,147261,0.6
78743,78744,0.6
114360,114361,0.6
100127,100128,0.6
165144,165145,0.6
119327,119328,0.6
139271,139272,0.6
66746,66747,0.6
28846,28847,0.6
137751,137752,0.6
126106,126107,0.6
167192,167193,0.6
146579,146580,0.6
185416,185417,0.6
180629,180630,0.6
142023,142024,0.6
38622,38623,0.6
118927,118928,0.6
59781,59782,0.6
186826,186827,0.6
14798,14799,0.6
159063,159064,0.6
26131,26132,0.6
101401,101402,0.6
140827,140828,0.6
137815,137816,0.6
47963,47964,0.6
169941,169942,0.6
147039,147040,0.6
152004,152005,0.6
135012,135013,0.6
172656,172657,0.6
141081,141082,0.6
124110,124111,0.6
127577,127578,0.6
34307,34308,0.6
72769,72770,0.6
126404,126405,0.6
88394,88395,0.6
138065,138066,0.6
77520,77521,0.6
109477,109478,0.6
28701,28702,0.6
106456,106457,0.6
98096,98097,0.6
75601,75602,0.6
103185,103186,0.6
103755,103756,0.6
103546,103547,0.6
84296,84297,0.6
106012,106013,0.6
33064,33065,0.6
28441,28442,0.6
68700,68701,0.6
142322,142323,0.6
107970,107971,0.6
149224,149225,0.6
13956,13957,0.6
57596,57597,0.6
36321,36322,0.6
67012,67013,0.6
185919,185920,0.6
128179,128180,0.6
75890,75891,0.6
112044,112045,0.6
164022,164023,0.6
189248,189249,0.6
51150,51151,0.6
97527,97528,0.6
158983,158984,0.6
111479,111480,0.6
183261,183262,0.6
62723,62724,0.6
54195,54196,0.6
174166,174167,0.6
122480,122481,0.6
25078,25079,0.6
172757,172758,0.6
91516,91517,0.6
127135,127136,0.6
140562,140563,0.6
116569,116570,0.6
72198,72199,0.6
181668,181669,0.6
83714,83715,0.6
159518,159519,0.6
55502,55503,0.6
75284,75285,0.6
155880,155881,0.6
163686,163687,0.6
103043,103044,0.6
35304,35305,0.6
100828,100829,0.6
51444,51445,0.6
101251,101252,0.6
88291,88292,0.6
127657,127658,0.6
44796,44797,0.6
118977,118978,0.6
10468,10469,0.6
14113,14114,0.6
8988,8989,0.6
41435,41436,0.6
16191,16192,0.6
160957,160958,0.6
177814,177815,0.6
50710,50711,0.6
61194,61195,0.6
2357,2358,0.6
69959,69960,0.6
110033,110034,0.6
103434,103435,0.6
46312,46313,0.6
76351,76352,0.6
64837,64838,0.6
156049,156050,0.6
79706,79707,0.6
175766,175767,0.6
30654,30655,0.6
184158,184159,0.6
36816,36817,0.6
69844,69845,0.6
3016,3017,0.6
96082,96083,0.6
70493,70494,0.6
106625,106626,0.6
33027,33028,0.6
125775,125776,0.6
41240,41241,0.6
92861,92862,0.6
63796,63797,0.6
2268,2269,0.6
53534,53535,0.6
74702,74703,0.6
123911,123912,0.6
56375,56376,0.6
158080,158081,0.6
33612,33613,0.6
109410,109411,0.6
158351,158352,0.6
108928,108929,0.6
67713,67714,0.6
107845,107846,0.6
91963,91964,0.6
71309,71310,0.6
114052,114053,0.6
186852,186853,0.6
6842,6843,0.6
122999,123000,0.6
69358,69359,0.6
76720,76721,0.6
54757,54758,0.6
5892,5893,0.6
113375,113376,0.6
33978,33979,0.6
10195,10196,0.6
69506,69507,0.6
123403,123404,0.6
18468,18469,0.6
79329,79330,0.6
28345,28346,0.6
158170,158171,0.6
64229,64230,0.6
65578,65579,0.6
7490,7491,0.6
160412,160413,0.6
55499,55500,0.6
111581,111582,0.6
46707,46708,0.6
184143,184144,0.6
167516,167517,0.6
80268,80269,0.6
81841,81842,0.6
20411,20412,0.6
5512,5513,0.6
177298,177299,0.6
60700,60701,0.6
124379,124380,0.6
10281,10282,0.6
80143,80144,0.6
52176,52177,0.6
171251,171252,0.6
139478,139479,0.6
19685,19686,0.6
141459,141460,0.6
36763,36764,0.6
79753,79754,0.6
159784,159785,0.6
159279,159280,0.6
186772,186773,0.6
31197,31198,0.6
168693,168694,0.6
26706,26707,0.6
152913,152914,0.6
55956,55957,0.6
93214,93215,0.6
130206,130207,0.6
139722,139723,0.6
129630,129631,0.6
98793,98794,0.6
1337,1338,0.6
26146,26147,0.6
40790,40791,0.6
68172,68173,0.6
175461,175462,0.6
135235,135236,0.6
189626,189627,0.6
144797,144798,0.6
19889,19890,0.6
107254,107255,0.6
189020,189021,0.6
43276,43277,0.6
178189,178190,0.6
44410,44411,0.6
110213,110214,0.6
148659,148660,0.6
35437,35438,0.6
80872,80873,0.6
112161,112162,0.6
73377,73378,0.6
138307,138308,0.6
88575,88576,0.6
17923,17924,0.6
183566,183567,0.6
168735,168736,0.6
35019,35020,0.6
119259,119260,0.6
33302,33303,0.6
25637,25638,0.6
176529,176530,0.6
91636,91637,0.6
32344,32345,0.6
174387,174388,0.6
178078,178079,0.6
40100,40101,0.6
7197,7198,0.6
17312,17313,0.6
90907,90908,0.6
79321,79322,0.6
89116,89117,0.6
169079,169080,0.6
178614,178615,0.6
117964,117965,0.6
150593,150594,0.6
16409,16410,0.6
25724,25725,0.6
77273,77274,0.6
166086,166087,0.6
87479,87480,0.6
125551,125552,0.6
125595,125596,0.6
183493,183494,0.6
125002,125003,0.6
149771,149772,0.6
26187,26188,0.6
65050,65051,0.6
170854,170855,0.6
53317,53318,0.6
152427,152428,0.6
113549,113550,0.6
63016,63017,0.6
8413,8414,0.6
53045,53046,0.6
124052,124053,0.6
58584,58585,0.6
130653,130654,0.6
9817,9818,0.6
70665,70666,0.6
33081,33082,0.6
175541,175542,0.6
101716,101717,0.6
15879,15880,0.6
155754,155755,0.6
111662,111663,0.6
53459,53460,0.6
60048,60049,0.6
27754,27755,0.6
181233,181234,0.6
110715,110716,0.6
20957,20958,0.6
140771,140772,0.6
117567,117568,0.6
11245,11246,0.6
60187,60188,0.6
185433,185434,0.6
74833,74834,0.6
42861,42862,0.6
109131,109132,0.6
9620,9621,0.6
164310,164311,0.6
158415,158416,0.6
156848,156849,0.6
153479,153480,0.6
148049,148050,0.6
112066,112067,0.6
189682,189683,0.6
54166,54167,0.6
150722,150723,0.6
90517,90518,0.6
45487,45488,0.6
149244,149245,0.6
150794,150795,0.6
51569,51570,0.6
43296,43297,0.6
74417,74418,0.6
71392,71393,0.6
168666,168667,0.6
117399,117400,0.6
55313,55314,0.6
169224,169225,0.6
86891,86892,0.6
177328,177329,0.6
107285,107286,0.6
49903,49904,0.6
175550,175551,0.6
131624,131625,0.6
160622,160623,0.6
24491,24492,0.6
163904,163905,0.6
113636,113637,0.6
96725,96726,0.6
110516,110517,0.6
48486,48487,0.6
79860,79861,0.6
72631,72632,0.6
32035,32036,0.6
27652,27653,0.6
61926,61927,0.6
149550,149551,0.6
1367,1368,0.6
